CH1;CH2;PPG
144.88348;127.0045;586.848
144.88039;127.00927;586.8466
144.8808;127.01082;586.84644
144.88144;127.01611;586.8421
144.87997;127.003235;586.83875
144.89522;127.02057;586.836
144.9161;127.049324;586.83044
144.9094;127.06355;586.8279
144.90617;127.07483;586.8252
144.89297;127.05743;586.8235
144.88821;127.03421;586.8239
144.89429;127.02512;586.8186
144.90717;127.01859;586.81335
144.92119;127.02737;586.80853
144.90788;127.03399;586.80365
144.89868;127.03845;586.80176
144.89973;127.04787;586.8022
144.89505;127.04987;586.7988
144.89099;127.0365;586.7961
144.88562;127.04487;586.793
144.88348;127.05917;586.7903
144.89214;127.0591;586.78815
144.90251;127.084755;586.78723
144.89577;127.10265;586.7859
144.87935;127.07033;586.78375
144.87291;127.05433;586.7808
144.87444;127.033066;586.7804
144.87672;127.01044;586.7753
144.87991;127.01802;586.77155
144.88289;127.028656;586.7675
144.88249;127.03328;586.76733
144.88206;127.0365;586.7651
144.88138;127.03805;586.7745
144.88379;127.05371;586.7789
144.87372;127.067085;586.76917
144.86995;127.0757;586.7618
144.87923;127.07088;586.74786
144.88533;127.08666;586.74316
144.85599;127.073875;586.7358
144.85786;127.06206;586.73773
144.87628;127.07047;586.7392
144.88081;127.07672;586.7363
144.86635;127.060455;586.7291
144.8569;127.05592;586.7252
144.84314;127.05743;586.723
144.85411;127.0562;586.7212
144.85893;127.052284;586.7147
144.86612;127.07558;586.7084
144.87292;127.10301;586.7094
144.87195;127.10948;586.7091
144.86423;127.09205;586.70416
144.85515;127.074524;586.704
144.85669;127.086494;586.6995
144.85455;127.10448;586.6877
144.84833;127.109146;586.68616
144.85071;127.0986;586.68256
144.85185;127.090904;586.678
144.86263;127.107735;586.6724
144.86934;127.12755;586.66736
144.861;127.112175;586.6685
144.8426;127.10764;586.66455
144.85214;127.13454;586.6596
144.85245;127.13954;586.6575
144.84343;127.121826;586.6555
144.8514;127.13246;586.6523
144.86768;127.14014;586.65173
144.88025;127.14946;586.6528
144.88138;127.14775;586.65173
144.8817;127.144264;586.65137
144.89973;127.15538;586.6524
144.893;127.160355;586.65405
144.88301;127.19061;586.6595
144.8941;127.22823;586.66486
144.912;127.24037;586.672
144.91989;127.22628;586.6804
144.92038;127.21321;586.6942
144.91869;127.21624;586.7126
144.92361;127.2433;586.7373
144.91805;127.25873;586.7618
144.91893;127.25925;586.78064
144.9337;127.27328;586.8106
144.94531;127.269936;586.84607
144.93657;127.24988;586.8877
144.92352;127.24175;586.93317
144.92493;127.26902;586.9826
144.94038;127.308105;587.03577
144.9624;127.317116;587.0879
144.96341;127.318306;587.1452
144.97444;127.32212;587.2038
144.99275;127.320694;587.2626
144.98688;127.32372;587.32135
144.98582;127.34456;587.37805
144.99947;127.3673;587.4288
144.996;127.37402;587.4792
144.99088;127.38244;587.526
144.99135;127.3586;587.5728
145.00096;127.36968;587.6158
145.03047;127.40097;587.6546
145.0306;127.409386;587.693
145.01048;127.42171;587.7308
145.0168;127.44598;587.76575
145.03197;127.467674;587.8004
145.04088;127.4759;587.8324
145.04501;127.465225;587.8651
145.04683;127.43532;587.89703
145.06195;127.42951;587.9262
145.07643;127.448296;587.9532
145.06929;127.46238;587.9801
145.06259;127.46939;588.0075
145.06352;127.46894;588.0325
145.06314;127.465004;588.0538
145.0655;127.47273;588.078
145.0684;127.48086;588.0986
145.06938;127.51393;588.1174
145.07167;127.536964;588.1372
145.07445;127.53736;588.1565
145.07129;127.51281;588.174
145.0659;127.460236;588.1912
145.06622;127.45714;588.2059
145.07227;127.47047;588.2204
145.0799;127.49293;588.2352
145.06456;127.50165;588.2481
145.05608;127.49993;588.2605
145.04547;127.490974;588.27075
145.04216;127.463486;588.28094
145.03131;127.44205;588.28925
145.02597;127.44057;588.29785
145.02203;127.427246;588.30536
145.01013;127.402534;588.3117
145.01477;127.4235;588.3161
145.02339;127.43961;588.32214
145.0164;127.42924;588.3269
144.99974;127.36516;588.33026
144.98375;127.323074;588.33405
144.985;127.3381;588.33716
144.97957;127.33988;588.3415
144.96658;127.332664;588.34125
144.9632;127.310776;588.3419
144.96852;127.29625;588.34204
144.96474;127.30639;588.3408
144.97003;127.321594;588.34106
144.95718;127.3072;588.34064
144.9524;127.2836;588.33777
144.95895;127.24899;588.3369
144.95676;127.22497;588.3341
144.95573;127.22527;588.3326
144.95624;127.24375;588.3311
144.97353;127.26178;588.3281
144.96152;127.233025;588.32526
144.94571;127.17957;588.32166
144.94762;127.15101;588.3186
144.95314;127.148506;588.3136
144.96028;127.165245;588.30914
144.97574;127.19962;588.3064
144.97281;127.238075;588.3009
144.98317;127.24545;588.2957
144.95334;127.1939;588.29083
144.93094;127.14984;588.2874
144.93994;127.147;588.28345
144.94295;127.154854;588.2781
144.94086;127.141045;588.2726
144.94734;127.130264;588.2672
144.94725;127.14145;588.2606
144.95616;127.18038;588.2543
144.94467;127.174995;588.24915
144.93692;127.15635;588.2445
144.9438;127.15969;588.2414
144.93454;127.131454;588.23517
144.93425;127.10421;588.22833
144.92746;127.10504;588.22253
144.91864;127.10344;588.2162
144.91136;127.11787;588.2094
144.91255;127.13835;588.20233
144.90283;127.12638;588.199
144.89822;127.11332;588.19446
144.89285;127.095436;588.19086
144.88287;127.072784;588.18384
144.89247;127.066414;588.1778
144.90834;127.11141;588.1723
144.9165;127.14729;588.167
144.88919;127.09152;588.1622
144.89476;127.0684;588.15735
144.91675;127.09703;588.1531
144.9115;127.10879;588.1477
144.91634;127.134315;588.1408
144.9072;127.13723;588.13586
144.91406;127.13126;588.1305
144.91226;127.11141;588.1264
144.90442;127.10492;588.11993
144.92003;127.11553;588.1153
144.91682;127.11735;588.11145
144.91121;127.1147;588.1062
144.90771;127.12619;588.10284
144.89886;127.12316;588.10156
144.90045;127.114624;588.1006
144.90517;127.10819;588.0949
144.8879;127.12667;588.07935
144.88757;127.13721;588.0708
144.88976;127.117386;588.0658
144.89262;127.11005;588.0564
144.88849;127.10445;588.0631
144.88763;127.1029;588.05865
144.89384;127.09193;588.0402
144.89627;127.07088;588.0258
144.90176;127.099464;588.0191
144.91106;127.12776;588.0069
144.9033;127.13628;587.99603
144.88857;127.116394;587.987
144.9028;127.09498;587.97925
144.89798;127.07374;587.97235
144.90128;127.09765;587.96594
144.91183;127.14152;587.9559
144.9163;127.16005;587.94995
144.91628;127.16267;587.94324
144.90414;127.15242;587.9327
144.8922;127.08864;587.9337
144.89789;127.05502;587.9289
144.90984;127.06355;587.9143
144.922;127.06875;587.9078
144.91002;127.07631;587.89246
144.89217;127.08958;587.8898
144.88425;127.07479;587.87885
144.88861;127.059265;587.8698
144.89789;127.04734;587.863
144.8969;127.05676;587.8593
144.88507;127.076126;587.8548
144.89612;127.10993;587.84875
144.88885;127.09293;587.8441
144.89389;127.06824;587.84106
144.90237;127.069496;587.8361
144.90306;127.07212;587.8333
144.90514;127.08561;587.83124
144.90378;127.08609;587.83167
144.9022;127.05123;587.8302
144.89476;127.04065;587.82837
144.90385;127.07631;587.82806
144.9117;127.08811;587.8307
144.92175;127.06945;587.8303
144.92516;127.069466;587.83105
144.91705;127.096985;587.8354
144.88902;127.08311;587.83826
144.90125;127.07924;587.8395
144.89325;127.05645;587.8415
144.89783;127.05543;587.84686
144.89809;127.052895;587.8513
144.8975;127.04589;587.8544
144.9095;127.07696;587.8614
144.91818;127.11594;587.8687
144.92247;127.128;587.87335
144.90402;127.0833;587.8822
144.90411;127.04189;587.89014
144.91722;127.04191;587.8953
144.92717;127.05157;587.90314
144.91357;127.05397;587.9147
144.91785;127.08453;587.9208
144.91933;127.1088;587.92334
144.91058;127.09443;587.9339
144.90137;127.05986;587.9433
144.90674;127.03004;587.9495
144.90486;127.02875;587.9543
144.89844;127.04687;587.9638
144.89929;127.06702;587.9751
144.91162;127.087944;587.9824
144.91782;127.08537;587.9897
144.91475;127.05621;587.9975
144.89546;127.03519;588.00665
144.88414;127.05107;588.01843
144.8814;127.07469;588.0258
144.88582;127.0782;588.03406
144.90704;127.06589;588.0415
144.91884;127.04286;588.04913
144.9189;127.03236;588.0533
144.90916;127.04627;588.058
144.8919;127.044075;588.0651
144.90195;127.02083;588.07086
144.90848;127.0205;588.0753
144.90404;127.03519;588.0795
144.90862;127.03442;588.08716
144.90211;127.04065;588.09515
144.89305;127.06232;588.10535
144.88344;127.071495;588.1041
144.88016;127.07161;588.10455
144.87842;127.04959;588.10724
144.87296;127.02593;588.1133
144.88391;127.042885;588.1203
144.88698;127.06565;588.12366
144.88249;127.046036;588.1148
144.89067;127.045006;588.12305
144.87898;127.05138;588.1249
144.88301;127.04854;588.12286
144.87682;127.04217;588.12494
144.87613;127.030464;588.123
144.88069;127.00681;588.12573
144.87616;126.98586;588.1269
144.87411;126.98994;588.1283
144.88582;127.016396;588.1256
144.88666;127.04632;588.12366
144.88826;127.067444;588.1234
144.89479;127.07495;588.12506
144.89905;127.07605;588.1292
144.90915;127.053665;588.1239
144.92416;127.04596;588.11615
144.92052;127.07965;588.11224
144.92963;127.10972;588.1063
144.92674;127.088066;588.1032
144.93349;127.07026;588.1011
144.93295;127.068634;588.09644
144.93857;127.09205;588.0929
144.95189;127.13475;588.0878
144.93242;127.15308;588.0861
144.92131;127.16944;588.08246
144.9245;127.15518;588.0784
144.92056;127.139015;588.07556
144.9296;127.14286;588.0719
144.93347;127.11488;588.07025
144.91869;127.10359;588.0678
144.91301;127.122635;588.0689
144.92154;127.12112;588.0627
144.92513;127.095726;588.0543
144.92778;127.08094;588.0489
144.91602;127.06187;588.0459
144.90916;127.0684;588.0475
144.92416;127.11105;588.04144
144.93378;127.131485;588.0294
144.92116;127.12612;588.02295
144.92107;127.11339;588.01807
144.9456;127.0982;588.01215
144.95676;127.1079;588.00604
144.95477;127.12224;588.00073
144.95874;127.1526;587.9913
144.95573;127.14671;587.98566
144.95477;127.13845;587.97345
144.95918;127.13382;587.9693
144.96982;127.1187;587.96204
144.95723;127.10909;587.9541
144.94598;127.12633;587.9506
144.95508;127.1619;587.9458
144.95532;127.1734;587.9348
144.94905;127.13544;587.9262
144.94586;127.09484;587.9205
144.92203;127.06384;587.91595
144.91852;127.062294;587.9112
144.92834;127.07924;587.9093
144.93689;127.12052;587.9062
144.93236;127.136154;587.9005
144.93921;127.13401;587.88763
144.93416;127.119804;587.8754
144.92255;127.09915;587.8671
144.91449;127.09152;587.85895
144.9064;127.08285;587.8561
144.89822;127.078766;587.85266
144.92012;127.09176;587.8461
144.90446;127.07667;587.8423
144.90662;127.110954;587.8357
144.89438;127.14341;587.8272
144.90427;127.16732;587.819
144.90771;127.158806;587.8121
144.89667;127.115295;587.8119
144.89365;127.06611;587.8086
144.89217;127.042885;587.79517
144.89282;127.05624;587.7905
144.90125;127.09176;587.7922
144.89612;127.10583;587.7846
144.89243;127.10206;587.77905
144.88564;127.096886;587.76373
144.8816;127.08258;587.75885
144.87572;127.067894;587.7593
144.88188;127.08314;587.74786
144.8656;127.08552;587.73956
144.84946;127.09656;587.7337
144.85338;127.10034;587.7233
144.86218;127.10826;587.7196
144.86996;127.11231;587.7149
144.86668;127.099724;587.7142
144.85236;127.08055;587.7075
144.84529;127.06962;587.697
144.84622;127.06878;587.6936
144.8383;127.081726;587.69055
144.82896;127.079056;587.6815
144.81766;127.07715;587.67584
144.80861;127.078384;587.671
144.7886;127.04405;587.6608
144.76315;127.01802;587.65564
144.78188;127.04884;587.6487
144.8036;127.09186;587.6432
144.82062;127.103;587.64703
144.859;127.11727;587.646
144.89178;127.18772;587.6397
144.92265;127.30186;587.6221
144.95952;127.40054;587.61615
144.97472;127.549164;587.6158
145.0027;127.74625;587.61786
145.03458;127.91486;587.6185
145.0581;128.04413;587.60333
145.07028;128.16127;587.60034
145.08606;128.35323;587.59204
145.11223;128.52669;587.5829
145.09909;128.59077;587.57605
145.04068;128.54555;587.56824
145.00098;128.5473;587.56256
144.9678;128.54205;587.556
144.91989;128.45128;587.5548
144.88779;128.25302;587.5517
144.86601;127.95958;587.5516
144.84442;127.648544;587.5516
144.82205;127.39213;587.5461
144.78763;127.13777;587.5433
144.74849;126.963844;587.5421
144.73627;126.886696;587.5287
144.7505;126.86441;587.523
144.76503;126.882645;587.5228
144.77036;126.89268;587.5127
144.78455;126.938484;587.5063
144.81975;127.024315;587.50464
144.82558;127.07805;587.5057
144.83914;127.128624;587.51526
144.85178;127.15356;587.50903
144.84837;127.15407;587.51434
144.84338;127.146286;587.50635
144.8483;127.17809;587.4917
144.84386;127.19187;587.4805
144.83942;127.1846;587.4808
144.8362;127.18227;587.4761
144.84097;127.19762;587.4691
144.84799;127.206436;587.4692
144.84625;127.21669;587.47125
144.85045;127.229355;587.4618
144.84863;127.238914;587.4574
144.85504;127.278015;587.4544
144.84201;127.25119;587.4514
144.83359;127.21054;587.4476
144.84705;127.23076;587.44684
144.84587;127.22912;587.44366
144.84843;127.237076;587.44366
144.865;127.28059;587.44293
144.86122;127.271484;587.44214
144.85945;127.23527;587.43915
144.8545;127.22258;587.4349
144.85658;127.250305;587.4322
144.8566;127.26037;587.42865
144.86287;127.24995;587.426
144.87312;127.25863;587.4243
144.8704;127.26657;587.4213
144.85707;127.27403;587.42114
144.85371;127.28186;587.41895
144.86703;127.28809;587.42053
144.87708;127.28219;587.41656
144.88385;127.27098;587.4119
144.88075;127.24928;587.41
144.87596;127.23582;587.4099
144.86597;127.23143;587.39777
144.86484;127.24797;587.39606
144.85745;127.26612;587.3939
144.85483;127.299995;587.3921
144.84605;127.30383;587.38916
144.84041;127.27694;587.38916
144.84341;127.286934;587.38806
144.84279;127.299095;587.38654
144.8514;127.27716;587.3839
144.85475;127.273056;587.38464
144.86096;127.274315;587.38446
144.86803;127.27496;587.37305
144.84955;127.26902;587.3699
144.84451;127.2726;587.36414
144.85016;127.29065;587.3638
144.83482;127.28736;587.35626
144.81894;127.28367;587.35126
144.82018;127.2993;587.34753
144.8185;127.28574;587.3453
144.81859;127.27864;587.3419
144.82262;127.30674;587.33923
144.83635;127.36761;587.3364
144.83679;127.38072;587.33014
144.83842;127.329155;587.3284
144.83691;127.30085;587.3265
144.83087;127.2776;587.32855
144.83354;127.262344;587.33185
144.83688;127.28905;587.33075
144.83087;127.30216;587.3155
144.82578;127.304596;587.31134
144.82925;127.3148;587.31195
144.82307;127.31264;587.3078
144.81497;127.31909;587.298
144.81009;127.33159;587.2917
144.80598;127.33443;587.294
144.8054;127.318405;587.2893
144.80968;127.30812;587.2819
144.8092;127.31936;587.2815
144.8091;127.33788;587.283
144.81252;127.344986;587.2794
144.80142;127.31759;587.2743
144.80624;127.324936;587.2735
144.8165;127.35495;587.2737
144.82405;127.36471;587.2709
144.82146;127.359245;587.27203
144.82077;127.38504;587.2718
144.82503;127.39744;587.267
144.83485;127.39043;587.26465
144.83205;127.38964;587.2668
144.83133;127.38328;587.2666
144.81972;127.38137;587.26514
144.82939;127.40667;587.2689
144.84366;127.420616;587.2769
144.84103;127.43649;587.28357
144.83635;127.413246;587.2934
144.84622;127.41139;587.30334
144.85135;127.4112;587.3194
144.83989;127.39763;587.3354
144.83229;127.3865;587.3563
144.83614;127.39768;587.3791
144.84673;127.427025;587.4091
144.8535;127.44386;587.43976
144.85838;127.45938;587.4713
144.86612;127.48632;587.50934
144.8735;127.51131;587.5477
144.87746;127.51214;587.59076
144.87779;127.51722;587.6333
144.8756;127.520966;587.67755
144.88556;127.52552;587.72095
144.89612;127.53026;587.76575
144.90326;127.529594;587.8074
144.91556;127.55148;587.8498
144.91031;127.5665;587.88995
144.91348;127.57968;587.9277
144.91975;127.59085;587.96545
144.91641;127.61132;588.00385
144.90605;127.62322;588.04065
144.90852;127.62069;588.0771
144.912;127.61099;588.1095
144.90898;127.584145;588.1427
144.90521;127.56798;588.17645
144.90375;127.58157;588.2088
144.905;127.60131;588.2382
144.90955;127.612686;588.26807
144.91963;127.594635;588.2982
144.92381;127.57949;588.3259
144.90984;127.56712;588.35504
144.90797;127.57258;588.3826
144.91455;127.592415;588.40686
144.91502;127.61529;588.431
144.9146;127.62653;588.45557
144.9094;127.604866;588.4799
144.90942;127.6088;588.50195
144.9254;127.63784;588.52185
144.9187;127.66316;588.54266
144.92073;127.6782;588.5631
144.92188;127.668015;588.5826
